,,Answer,class_0,class_100,Prompt,correct_class_0,correct_class_100
0.7,183,1,0,0,"Is the mixture between ditopic NCC(CN)O and tritopic O=Cc1ccc(-c2nc(-c3ccc(C=O)cc3)nc(-c3ccc(C=O)cc3)n2)cc1 turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 90.079312947, 393.11134135. The molecular complexities: 28.0, 483.0. The number of aromatic groups: 0, 4. The number of heavy atoms: 6, 30.0. The number of defined stereochemical bounds: 0, 0.0. The number of rotatable bounds: 2, 6.0. The number of hydrogen bond acceptors: 3, 6.0. The number of hydrogen bond donors: 3, 0.0. The logP (octanol/water partition coefficient): -2.3, 3.3. The TPSA (topological polar surface area): 72.3, 89.9.",False,False
0.7,193,0,0,0,"Is the mixture between ditopic N[C@@H]1[C@H](CCCC1)N and tritopic O=Cc1ccc(C#Cc2cc(C#Cc3ccc(C=O)cc3)cc(C#Cc3ccc(C=O)cc3)c2)cc1 turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 114.115698455, 462.125594432. The molecular complexities: 62.9, 819.0. The number of aromatic groups: 0, 4. The number of heavy atoms: 8, 36.0. The number of defined stereochemical bounds: 2, 0.0. The number of rotatable bounds: 0, 9.0. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 6.4. The TPSA (topological polar surface area): 52.0, 51.2.",True,True
0.7,197,1,0,0,"Is the mixture between ditopic NCC1CCC(CN)CC1 and tritopic O=Cc1ccc(C#Cc2cc(C#Cc3ccc(C=O)cc3)cc(C#Cc3ccc(C=O)cc3)c2)cc1 turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 142.146998583, 462.125594432. The molecular complexities: 73.3, 819.0. The number of aromatic groups: 0, 4. The number of heavy atoms: 10, 36.0. The number of defined stereochemical bounds: 0, 0.0. The number of rotatable bounds: 2, 9.0. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): 0.1, 6.4. The TPSA (topological polar surface area): 52.0, 51.2.",False,False
0.7,199,1,0,0,"Is the mixture between ditopic NCCOCCN and tritopic O=Cc1ccc(C#Cc2cc(C#Cc3ccc(C=O)cc3)cc(C#Cc3ccc(C=O)cc3)c2)cc1 turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 104.094963011, 462.125594432. The molecular complexities: 28.9, 819.0. The number of aromatic groups: 0, 4. The number of heavy atoms: 7, 36.0. The number of defined stereochemical bounds: 0, 0.0. The number of rotatable bounds: 4, 9.0. The number of hydrogen bond acceptors: 3, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -1.8, 6.4. The TPSA (topological polar surface area): 61.3, 51.2.",False,False
0.7,203,1,0,0,"Is the mixture between ditopic N[C@H]1CC[C@H](N)CC1 and tritopic O=Cc1ccc(C#Cc2cc(C#Cc3ccc(C=O)cc3)cc(C#Cc3ccc(C=O)cc3)c2)cc1 turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 114.115698455, 462.125594432. The molecular complexities: 54.9, 819.0. The number of aromatic groups: 0, 4. The number of heavy atoms: 8, 36.0. The number of defined stereochemical bounds: 0, 0.0. The number of rotatable bounds: 0, 9.0. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 6.4. The TPSA (topological polar surface area): 52.0, 51.2.",False,False
0.7,210,0,0,0,"Is the mixture between ditopic N[C@H]1CCC[C@H](C1)N and tritopic O=Cc1cccc(-c2cc(-c3cccc(C=O)c3)cc(-c3cccc(C=O)c3)c2)c1 turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 114.115698455, 390.125594432. The molecular complexities: 64.9, 494.0. The number of aromatic groups: 0, 4. The number of heavy atoms: 8, 30.0. The number of defined stereochemical bounds: 2, 0.0. The number of rotatable bounds: 0, 6.0. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.3, 5.2. The TPSA (topological polar surface area): 52.0, 51.2.",True,True
0.7,224,1,0,0,"Is the mixture between ditopic N[C@H]1CN(Cc2ccccc2)C[C@@H]1N and tritopic O=Cc1ccccc1-c1cc(-c2ccccc2C=O)cc(-c2ccccc2C=O)c1 turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 191.142247555, 390.125594432. The molecular complexities: 167.0, 494.0. The number of aromatic groups: 1, 4. The number of heavy atoms: 14, 30.0. The number of defined stereochemical bounds: 2, 0.0. The number of rotatable bounds: 2, 6.0. The number of hydrogen bond acceptors: 3, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.2, 5.2. The TPSA (topological polar surface area): 55.3, 51.2.",False,False
0.7,225,1,0,0,"Is the mixture between ditopic N[C@H]([C@H](C1=CC=CC=C1)N)C2=CC=CC=C2 and tritopic O=Cc1ccccc1-c1cc(-c2ccccc2C=O)cc(-c2ccccc2C=O)c1 turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 212.131348519, 390.125594432. The molecular complexities: 171.0, 494.0. The number of aromatic groups: 2, 4. The number of heavy atoms: 16, 30.0. The number of defined stereochemical bounds: 2, 0.0. The number of rotatable bounds: 3, 6.0. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): 1.4, 5.2. The TPSA (topological polar surface area): 52.0, 51.2.",False,False
0.7,231,1,0,0,"Is the mixture between ditopic NCCCCCCN and tritopic O=Cc1ccccc1-c1cc(-c2ccccc2C=O)cc(-c2ccccc2C=O)c1 turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 116.131348519, 390.125594432. The molecular complexities: 31.5, 494.0. The number of aromatic groups: 0, 4. The number of heavy atoms: 8, 30.0. The number of defined stereochemical bounds: 0, 0.0. The number of rotatable bounds: 5, 6.0. The number of hydrogen bond acceptors: 2, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.2, 5.2. The TPSA (topological polar surface area): 52.0, 51.2.",False,False
0.7,237,1,0,0,"Is the mixture between ditopic NCC(CN)O and tritopic O=Cc1ccccc1-c1cc(-c2ccccc2C=O)cc(-c2ccccc2C=O)c1 turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 90.079312947, 390.125594432. The molecular complexities: 28.0, 494.0. The number of aromatic groups: 0, 4. The number of heavy atoms: 6, 30.0. The number of defined stereochemical bounds: 0, 0.0. The number of rotatable bounds: 2, 6.0. The number of hydrogen bond acceptors: 3, 3.0. The number of hydrogen bond donors: 3, 0.0. The logP (octanol/water partition coefficient): -2.3, 5.2. The TPSA (topological polar surface area): 72.3, 51.2.",False,False
0.7,244,0,0,0,"Is the mixture between ditopic Nc1ccc(Oc2ccc(N)cc2)cc1 and tritopic O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1 turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 200.094963011, 407.99485776. The molecular complexities: 162.0, 469.0. The number of aromatic groups: 2, 4. The number of heavy atoms: 15, 27.0. The number of defined stereochemical bounds: 0, 0.0. The number of rotatable bounds: 2, 6.0. The number of hydrogen bond acceptors: 3, 6.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): 1.4, 5.2. The TPSA (topological polar surface area): 61.3, 136.0.",True,True
0.7,255,0,0,0,"Is the mixture between ditopic NCC(CN)O and tritopic O=Cc1cc(-c2cc(-c3csc(C=O)c3)cc(-c3csc(C=O)c3)c2)cs1 turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 90.079312947, 407.99485776. The molecular complexities: 28.0, 469.0. The number of aromatic groups: 0, 4. The number of heavy atoms: 6, 27.0. The number of defined stereochemical bounds: 0, 0.0. The number of rotatable bounds: 2, 6.0. The number of hydrogen bond acceptors: 3, 6.0. The number of hydrogen bond donors: 3, 0.0. The logP (octanol/water partition coefficient): -2.3, 5.2. The TPSA (topological polar surface area): 72.3, 136.0.",True,True
0.7,258,0,0,0,"Is the mixture between ditopic NCCN and tritopic O=Cc1ccc(-c2cc(-c3ccc(C=O)o3)cc(-c3ccc(C=O)o3)c2)o1 turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 60.068748264, 360.0633881. The molecular complexities: 6.0, 463.0. The number of aromatic groups: 0, 4. The number of heavy atoms: 4, 27.0. The number of defined stereochemical bounds: 0, 0.0. The number of rotatable bounds: 1, 6.0. The number of hydrogen bond acceptors: 2, 6.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -2.0, 3.5. The TPSA (topological polar surface area): 52.0, 90.6.",True,True
0.7,262,0,0,0,"Is the mixture between ditopic Nc1ccc(Oc2ccc(N)cc2)cc1 and tritopic O=Cc1ccc(-c2cc(-c3ccc(C=O)o3)cc(-c3ccc(C=O)o3)c2)o1 turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 200.094963011, 360.0633881. The molecular complexities: 162.0, 463.0. The number of aromatic groups: 2, 4. The number of heavy atoms: 15, 27.0. The number of defined stereochemical bounds: 0, 0.0. The number of rotatable bounds: 2, 6.0. The number of hydrogen bond acceptors: 3, 6.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): 1.4, 3.5. The TPSA (topological polar surface area): 61.3, 90.6.",True,True
0.7,268,1,0,0,"Is the mixture between ditopic NCc1ccc(CN)cc1 and tritopic O=Cc1ccc(-c2cc(-c3ccc(C=O)o3)cc(-c3ccc(C=O)o3)c2)o1 turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 136.100048391, 360.0633881. The molecular complexities: 73.3, 463.0. The number of aromatic groups: 1, 4. The number of heavy atoms: 10, 27.0. The number of defined stereochemical bounds: 0, 0.0. The number of rotatable bounds: 2, 6.0. The number of hydrogen bond acceptors: 2, 6.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.4, 3.5. The TPSA (topological polar surface area): 52.0, 90.6.",False,False
0.7,271,1,0,0,"Is the mixture between ditopic NCCOCCN and tritopic O=Cc1ccc(-c2cc(-c3ccc(C=O)o3)cc(-c3ccc(C=O)o3)c2)o1 turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 104.094963011, 360.0633881. The molecular complexities: 28.9, 463.0. The number of aromatic groups: 0, 4. The number of heavy atoms: 7, 27.0. The number of defined stereochemical bounds: 0, 0.0. The number of rotatable bounds: 4, 6.0. The number of hydrogen bond acceptors: 3, 6.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -1.8, 3.5. The TPSA (topological polar surface area): 61.3, 90.6.",False,False
0.7,277,1,0,0,"Is the mixture between ditopic CC(C)(CN)CN and tritopic O=Cc1ccc(OCc2cc(COc3ccc(C=O)cc3)cc(COc3ccc(C=O)cc3)c2)cc1 turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 102.115698455, 480.15728848. The molecular complexities: 44.0, 556.0. The number of aromatic groups: 0, 4. The number of heavy atoms: 7, 36.0. The number of defined stereochemical bounds: 0, 0.0. The number of rotatable bounds: 2, 12.0. The number of hydrogen bond acceptors: 2, 6.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.5, 4.7. The TPSA (topological polar surface area): 52.0, 78.9.",False,False
0.7,281,1,0,0,"Is the mixture between ditopic NC1=NON=C1N and tritopic O=Cc1ccc(OCc2cc(COc3ccc(C=O)cc3)cc(COc3ccc(C=O)cc3)c2)cc1 turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 100.03851076, 480.15728848. The molecular complexities: 58.7, 556.0. The number of aromatic groups: 1, 4. The number of heavy atoms: 7, 36.0. The number of defined stereochemical bounds: 0, 0.0. The number of rotatable bounds: 0, 12.0. The number of hydrogen bond acceptors: 5, 6.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.5, 4.7. The TPSA (topological polar surface area): 91.0, 78.9.",False,False
0.7,284,1,0,0,"Is the mixture between ditopic NCCCCCCNCCCCCCN and tritopic O=Cc1ccc(OCc2cc(COc3ccc(C=O)cc3)cc(COc3ccc(C=O)cc3)c2)cc1 turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 215.236147938, 480.15728848. The molecular complexities: 95.0, 556.0. The number of aromatic groups: 0, 4. The number of heavy atoms: 15, 36.0. The number of defined stereochemical bounds: 0, 0.0. The number of rotatable bounds: 12, 12.0. The number of hydrogen bond acceptors: 3, 6.0. The number of hydrogen bond donors: 3, 0.0. The logP (octanol/water partition coefficient): 0.8, 4.7. The TPSA (topological polar surface area): 64.1, 78.9.",False,False
0.7,287,1,0,0,"Is the mixture between ditopic NCC1CCC(CN)CC1 and tritopic O=Cc1ccc(OCc2cc(COc3ccc(C=O)cc3)cc(COc3ccc(C=O)cc3)c2)cc1 turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 142.146998583, 480.15728848. The molecular complexities: 73.3, 556.0. The number of aromatic groups: 0, 4. The number of heavy atoms: 10, 36.0. The number of defined stereochemical bounds: 0, 0.0. The number of rotatable bounds: 2, 12.0. The number of hydrogen bond acceptors: 2, 6.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): 0.1, 4.7. The TPSA (topological polar surface area): 52.0, 78.9.",False,False
0.7,296,1,0,0,"Is the mixture between ditopic N[C@H]1CN(Cc2ccccc2)C[C@@H]1N and tritopic O=Cc1ccc(C#Cc2cc(C=O)cc(C=O)c2)cc1 turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 191.142247555, 262.062994177. The molecular complexities: 167.0, 404.0. The number of aromatic groups: 1, 2. The number of heavy atoms: 14, 20.0. The number of defined stereochemical bounds: 2, 0.0. The number of rotatable bounds: 2, 5.0. The number of hydrogen bond acceptors: 3, 3.0. The number of hydrogen bond donors: 2, 0.0. The logP (octanol/water partition coefficient): -0.2, 2.3. The TPSA (topological polar surface area): 55.3, 51.2.",False,False
0.7,314,1,1,0,"Is the mixture between ditopic N[C@H]1CN(Cc2ccccc2)C[C@@H]1N and tritopic O=Cc1c(O)c(C=O)c(O)c(C=O)c1O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 191.142247555, 210.01643791. The molecular complexities: 167.0, 205.0. The number of aromatic groups: 1, 1. The number of heavy atoms: 14, 15.0. The number of defined stereochemical bounds: 2, 0.0. The number of rotatable bounds: 2, 3.0. The number of hydrogen bond acceptors: 3, 6.0. The number of hydrogen bond donors: 2, 3.0. The logP (octanol/water partition coefficient): -0.2, 0.9. The TPSA (topological polar surface area): 55.3, 112.0.",True,False
0.7,322,0,1,1,"Is the mixture between ditopic NCc1ccc(CN)cc1 and tritopic O=Cc1c(O)c(C=O)c(O)c(C=O)c1O turbid or dissolved? Knowing the following properties in ditopic and tritopic molecules respectively: The exact massses: 136.100048391, 210.01643791. The molecular complexities: 73.3, 205.0. The number of aromatic groups: 1, 1. The number of heavy atoms: 10, 15.0. The number of defined stereochemical bounds: 0, 0.0. The number of rotatable bounds: 2, 3.0. The number of hydrogen bond acceptors: 2, 6.0. The number of hydrogen bond donors: 2, 3.0. The logP (octanol/water partition coefficient): -0.4, 0.9. The TPSA (topological polar surface area): 52.0, 112.0.",False,False
